Customer Id,Customer Name,Age,Gender,Other members in Family,Annual Average Spend,State
CUST00401,Gulbasha Narayan,40,Female,0,32916.94,Goa
CUST00402,Bhagwati Chadda,41,Male,2,30456.82,Meghalaya
CUST00403,Dhanwanti Kapor,61,Female,0,26685.73,Manipur
CUST00404,Dinesh Aziz,38,Male,3,31030.43,Kerala
CUST00405,Varsha Ullah,65,Female,1,48027.02,West Bengal
CUST00406,Raja Nepali,62,Male,1,27166.73,Haryana
CUST00407,Uttam Rajendr,26,Male,1,43395.35,Kerala
CUST00408,Shanti Kadyan,43,Female,1,46982.82,Chandigarh
CUST00409,Manisha Gyan,57,Female,1,20271.87,Meghalaya
CUST00410,Nidhi Seth,53,Female,3,31732.82,Delhi
CUST00411,Gulshan Puri,59,Male,1,21260.69,Jammu & Kashmir
CUST00412,Manoj Mustfa,33,Male,2,36607.58,Manipur
CUST00413,Kajal Alias,54,Female,1,10991.66,Puducherry
CUST00414,Manju Monish,33,Female,0,32379.61,Puducherry
CUST00415,Kuldeep Hushen,42,Male,4,48114.54,Delhi
CUST00416,Ravindra Mathur,22,Male,3,38676.66,Haryana
CUST00417,Shiv Vermani,23,Female,2,13995.13,Karnataka
CUST00418,Santna Jarwal,52,Female,2,24552.67,Haryana
CUST00419,"Savita, Jaan",38,Female,1,23211.62,Gujarat
CUST00420,Kanchan Jay,38,Female,2,21847.13,Tamil Nadu
CUST00421,Raja Singatvadiya,32,Male,2,23138.77,Jammu & Kashmir
CUST00422,Rakhi Krishna,55,Female,0,46792.15,Rajasthan
CUST00423,Priti Tulla,30,Female,4,28762.22,Uttarakhand
CUST00424,Vijay Chatiyan,35,Male,4,36089.44,Rajasthan
CUST00425,Sandhya Bhai,42,Female,3,25907.01,Karnataka
CUST00426,Irfan Upadhyay,59,Male,2,36038.37,Lakshadweep
CUST00427,Sitara Ishtiaque,38,Female,2,27993.82,Assam
CUST00428,Kanika Parkesh,63,Female,1,16012.65,Bihar
CUST00429,Versa Nimesh,57,Female,4,40381.02,Goa
CUST00430,Sparsh Aara,68,Male,3,13826.54,Nagaland
CUST00431,Surender Habib,47,Male,4,14861,Kerala
CUST00432,Suman Kiran,65,Female,3,40704.14,Odisha
CUST00433,Sandhya Parvesh,67,Female,1,48189.98,Tripura
CUST00434,Akash Sefi,56,Male,0,44374.91,Mizoram
CUST00435,Sunder Zaid,51,Male,1,40109.54,Lakshadweep
CUST00436,Abhi Saheed,57,Male,1,40729.2,Gujarat
CUST00437,Bablu Sahani,61,Male,3,18503.09,Puducherry
CUST00438,Vikram Bhil,43,Male,1,45944.44,Andaman & Nicobar
CUST00439,Kiran Shahnawaz,29,Female,2,35482.73,Meghalaya
CUST00440,Sunder Katara,23,Male,3,46287.15,Andaman & Nicobar
CUST00441,Parvesh Kamaal,46,Male,2,35853.38,Nagaland
CUST00442,Beeru Vats,59,Male,1,48333.29,Haryana
CUST00443,Palak Murgesh,61,Female,4,33515.35,Madhya Pradesh
CUST00444,Vansu Durg,60,Male,3,34751.93,Dadra & Nagar Haveli and Daman & Diu
CUST00445,Meera Niyaz,40,Female,2,14358.45,Uttarakhand
CUST00446,Charu Ansari,42,Female,1,26585.39,Haryana
CUST00447,Hemant Ashik,48,Male,3,34514.36,Telangana
CUST00448,Kavita Agrwal,64,Female,4,38059.59,Tripura
CUST00449,Rajeev Matin,31,Male,4,43464.86,Karnataka
CUST00450,Hamida Kandari,24,Female,2,33136.93,Jammu & Kashmir
CUST00451,Midda Uadagar,45,Male,4,28947.07,Haryana
CUST00452,Rajender Porwal,60,Male,4,14248.2,Chhattisgarh
CUST00453,Virender Korea,67,Male,4,12844.52,Haryana
CUST00454,Rajbir Raja,50,Male,3,37202.16,Jammu & Kashmir
CUST00455,Santna Mann,32,Female,2,46031.47,Maharashtra
CUST00456,Abhishekh Seema,52,Male,1,40859.64,Maharashtra
CUST00457,Gurdeep Daraj,30,Female,3,38439.21,Gujarat
CUST00458,Pinki Shaitan,61,Female,0,15911.72,Tamil Nadu
CUST00459,Vandana Javed,24,Female,2,26842.91,Andhra Pradesh
CUST00460,Payal Nagpal,47,Female,4,27803.07,Kerala
CUST00461,Versha Bhadur,56,Female,4,14368.2,Uttar Pradesh
CUST00462,Neetu Kishansingh,29,Female,0,20371.68,Puducherry
CUST00463,Arti Salmani,29,Female,2,40366.93,Lakshadweep
CUST00464,Akkash Vishavkarma,43,Male,4,41170.82,Kerala
CUST00465,Seema Bumulu,22,Female,4,30697.55,Gujarat
CUST00466,Virender Sarama,57,Male,0,10667.02,Kerala
CUST00467,Naziya Bedi,29,Female,3,10300.23,Chandigarh
CUST00468,Kiran Pandy,47,Female,0,37290.74,Maharashtra
CUST00469,Neetu Lakra,44,Female,4,14075.97,Punjab
CUST00470,Versa Sarif,59,Female,3,10865.36,Punjab
CUST00471,Midda Girdhari,61,Male,2,46918.11,Ladakh
CUST00472,Vipin Rahond,22,Male,1,31175.28,Sikkim
CUST00473,Roshni Bir,63,Female,4,23780.59,Puducherry
CUST00474,Sohni Midde,63,Female,0,19521.57,Karnataka
CUST00475,Akkash Bharti,29,Male,2,31343.35,Jammu & Kashmir
CUST00476,Riya Kanok,58,Female,1,13495.77,Odisha
CUST00477,Priti Sonkar,32,Female,0,24097.1,Meghalaya
CUST00478,Santosh Prkash,39,Female,3,37881.68,Sikkim
CUST00479,Adnan Bhagat,59,Male,2,23937.93,Tripura
CUST00480,Raja Thaukar,43,Male,0,28126.79,Kerala
CUST00481,Barjraj Vharma,55,Male,3,30563.95,Nagaland
CUST00482,Nisha Nuriya,56,Female,0,37400.61,Puducherry
CUST00483,Sheetal Rameshwar,54,Female,1,48270.14,Goa
CUST00484,Aman Sinsh,48,Male,3,43298.55,Ladakh
CUST00485,Aman Fateh,32,Male,4,36658.86,Chandigarh
CUST00486,Jatin Kartik,37,Male,2,44715,Telangana
CUST00487,Shajiya Sajid,27,Female,3,23907.32,Bihar
CUST00488,Gopal Jahoor,57,Male,0,19721.26,Jammu & Kashmir
CUST00489,Aamir Sakir,66,Male,2,47834.72,Kerala
CUST00490,Anita Almas,36,Female,3,48775.94,Maharashtra
CUST00491,Jitender Kaliya,56,Male,0,14654.49,Andaman & Nicobar
CUST00492,Abhishek Vashim,51,Male,2,19670.37,Jammu & Kashmir
CUST00493,Jitender Imran,44,Male,2,38735.15,Dadra & Nagar Haveli and Daman & Diu
CUST00494,Pinki Warish,64,Female,0,45977.12,Ladakh
CUST00495,Rupesh Raina,39,Male,0,41437.07,Tamil Nadu
CUST00496,Kali Hakim,40,Male,1,30728.97,Gujarat
CUST00497,Ankit Aamin,30,Male,2,26169.51,Puducherry
CUST00498,Shanti Satpal,47,Female,3,33689.87,Ladakh
CUST00499,Aslam Nihal,43,Male,2,18094.3,Uttarakhand
CUST00500,Jahoor Gayakwad,66,Male,1,18558.57,Arunachal Pradesh
CUST00501,Jai Sehgal,45,Male,0,17772.95,Tamil Nadu
CUST00502,Guddu Saleem,39,Male,0,22955.28,Arunachal Pradesh
CUST00503,Aslam Nandan,35,Male,4,17487.36,Manipur
CUST00504,Sitara Pande,61,Female,1,15792.29,Goa
CUST00505,Pinki Mewara,49,Female,2,45094.03,Delhi
CUST00506,Nahar Devesh,34,Male,0,21867.31,Andhra Pradesh
CUST00507,Nitin Junuja,61,Male,1,30512.99,Chhattisgarh
CUST00508,Priyanka Shah,28,Female,1,47171.07,Rajasthan
CUST00509,Ranju Sen,21,Female,3,43729.24,Himachal Pradesh
CUST00510,Preetam Achariy,24,Male,2,23889.42,Andhra Pradesh
CUST00511,Poonam Arafaat,41,Female,4,43788.79,Madhya Pradesh
CUST00512,Kishan Rasid,45,Male,3,41214.85,Lakshadweep
CUST00513,Neetu Bhil,25,Female,2,49569.04,Jharkhand
CUST00514,Nagma Agrwal,30,Female,0,29062.52,Karnataka
CUST00515,Kamal Anus,66,Male,4,29471.54,Ladakh
CUST00516,Sarbjeet Nepali,52,Male,1,49874.95,Punjab
CUST00517,Priti Islam,37,Female,0,30628.29,Goa
CUST00518,Punit Sachdeva,51,Male,4,13438.96,Delhi
CUST00519,Rajkumar Harendra,64,Male,3,29353.55,Tripura
CUST00520,Payal Kumawat,60,Female,2,35319.78,West Bengal
CUST00521,Anshu Sunder,49,Female,0,46939.37,Chandigarh
CUST00522,Sheetal Ahmad,31,Female,4,25258.55,Ladakh
CUST00523,Badshya Megwal,36,Male,4,14497.1,Delhi
CUST00524,Mohabbat Sumet,39,Male,1,49264.47,Gujarat
CUST00525,Som Bansal,48,Male,1,23751.84,Tripura
CUST00526,Imamudeen Ganpat,52,Male,2,43896.76,Goa
CUST00527,Abhishek Kalia,64,Male,1,46336.64,Puducherry
CUST00528,Salman Ravidas,64,Male,0,47642.98,Bihar
CUST00529,Shenaz Shukla,21,Female,2,46768.2,Goa
CUST00530,Moti Saha,67,Male,1,40651.28,Andhra Pradesh
CUST00531,Jai Mashi,34,Male,1,21773.61,Telangana
CUST00532,Kanika Bajaj,24,Female,2,35640.62,Puducherry
CUST00533,Swati Sahajeet,62,Female,2,19480.14,Uttar Pradesh
CUST00534,Mukul Raina,42,Male,1,28421.28,Sikkim
CUST00535,Abhi Mohmad,22,Male,1,21903.14,Ladakh
CUST00536,Raja Kaliya,55,Male,4,24972.13,Mizoram
CUST00537,Mansi Inaam,39,Female,4,16615.77,Andhra Pradesh
CUST00538,Geeta Nihal,54,Female,0,13225.99,Chandigarh
CUST00539,Sitara Shokat,67,Female,1,24006.79,Ladakh
CUST00540,Shafibul Suman,55,Male,1,40639.48,Dadra & Nagar Haveli and Daman & Diu
CUST00541,Seema Ratan,42,Female,2,31536.13,Andaman & Nicobar
CUST00542,Vikram Taneja,27,Male,4,47634.33,Puducherry
CUST00543,Rinku Naydu,35,Female,3,21433.76,Chandigarh
CUST00544,Raghunandan Yogi,34,Male,1,32237.69,Odisha
CUST00545,Payal Sanjya,33,Female,4,12065.39,Chhattisgarh
CUST00546,Divya Panwanr,44,Female,4,33447.53,Jammu & Kashmir
CUST00547,Gopal Dawara,53,Male,4,30916.09,Delhi
CUST00548,Bhagwati Noor,47,Male,1,33378.86,Uttar Pradesh
CUST00549,Ankit Upreti,27,Male,2,44469.91,Manipur
CUST00550,Fooljhnah Regar,30,Female,2,41829.13,Goa
CUST00551,Tammanne Dutta,40,Male,2,25158.57,Chhattisgarh
CUST00552,Raghunandan Imtiyaz,63,Male,0,35709.16,Bihar
CUST00553,Tammanne Mohhamad,40,Male,2,43283.23,Maharashtra
CUST00554,Phoolwati Miraj,48,Male,3,19207.04,Ladakh
CUST00555,Manoj Kala,62,Male,3,42707.58,Haryana
CUST00556,Subhadra Ilyaash,40,Female,2,33648.8,Mizoram
CUST00557,Santosh Chirag,47,Female,3,39348.53,Maharashtra
CUST00558,Saddam Madik,22,Male,2,18878.4,Kerala
CUST00559,Raghunandan Iqbal,40,Male,4,31488.65,Punjab
CUST00560,Sanjay Maghi,57,Male,4,21398.1,Mizoram
CUST00561,Tina Kannaujiya,44,Female,0,34920.67,Karnataka
CUST00562,Mohd. Jina,43,Male,3,38318.73,Madhya Pradesh
CUST00563,Riyasat Tula,39,Male,0,34274.36,Meghalaya
CUST00564,Rajeev Ubas,46,Male,0,17100.3,Lakshadweep
CUST00565,Shafibul Mohauti,45,Male,4,20761.21,Andaman & Nicobar
CUST00566,Aasmin Sanover,43,Female,1,14998.14,Andaman & Nicobar
CUST00567,Sunil Chand,29,Male,3,49510.71,Gujarat
CUST00568,Sitara Mushar,63,Female,3,33843.67,Puducherry
CUST00569,Aslam Panwanr,56,Male,3,35665.87,Lakshadweep
CUST00570,Akkash Sing,27,Male,2,27607,Meghalaya
CUST00571,Subhash Ratori,51,Male,2,31030.58,Chhattisgarh
CUST00572,Nanku Mahto,63,Male,0,44722.6,Jharkhand
CUST00573,Sna Dhanpal,62,Female,3,48919.13,Himachal Pradesh
CUST00574,Arti Rao,62,Female,2,39857.16,Puducherry
CUST00575,Ranju Chakrwarti,67,Female,0,47908.25,Mizoram
CUST00576,Keshar Chhabra,60,Male,0,13114.36,Dadra & Nagar Haveli and Daman & Diu
CUST00577,Bhola Laxman,62,Male,0,48804.02,Lakshadweep
CUST00578,Sumit Aladeen,67,Male,2,40571.29,Assam
CUST00579,Vipin Rupa,42,Male,3,17992.29,Puducherry
CUST00580,Suraj Mohmad,23,Male,1,24461.44,Goa
CUST00581,Nilam Prakash,37,Female,0,15034.94,Sikkim
CUST00582,Poonam Dobhal,33,Female,1,27399.67,Jammu & Kashmir
CUST00583,Chandni Soni,43,Female,4,14303.53,Andhra Pradesh
CUST00584,Raj Nautiyal,35,Male,0,34698.84,Madhya Pradesh
CUST00585,Pawan Kandlr,50,Male,0,17504.69,Mizoram
CUST00586,Sharat Tanveer,56,Male,0,45697.34,Maharashtra
CUST00587,Jatin Kakkar,38,Male,4,41379.05,Kerala
CUST00588,Ajay Kaushik,55,Male,3,36474.63,Meghalaya
CUST00589,Sna Farukh,32,Female,2,19898.08,Chandigarh
CUST00590,Mohabbat Shrama,68,Male,3,41437.93,Manipur
CUST00591,Gurmit Adhikari,60,Male,3,17087.39,Meghalaya
CUST00592,Ram Haseef,55,Male,4,27842.15,Kerala
CUST00593,Anshu Bangari,54,Female,0,23496.56,Sikkim
CUST00594,Geeta Akram,56,Female,4,22806.72,Bihar
CUST00595,Nitin Chodhary,29,Male,0,42429.26,Goa
CUST00596,Jamil Sudan,26,Male,4,26916.92,Tripura
CUST00597,Shafibul Abusala,23,Male,2,33182.15,Haryana
CUST00598,Imamudeen Jarwal,41,Male,3,32829.08,Ladakh
CUST00599,Amit Pando,29,Male,3,20888.7,Uttar Pradesh
CUST00600,Abhishek Mayank,59,Male,2,46622.83,Maharashtra
CUST00601,Vidhi Amrik,27,Female,1,20423.83,Ladakh
CUST00602,Gopal Veer,36,Male,2,22799.47,Uttar Pradesh
CUST00603,Pintu Dilkar,29,Male,1,32915.34,Andhra Pradesh
CUST00604,Akhilesh Zaid,32,Male,3,13628.79,Punjab
CUST00605,Yogesh Ramhet,32,Male,4,46791.32,Andaman & Nicobar
CUST00606,Kajal Khemchandani,61,Female,2,18202.95,Andhra Pradesh
CUST00607,Kamla Toppo,39,Female,2,40388.38,Himachal Pradesh
CUST00608,Pritam Kesh,39,Male,4,44936.11,Punjab
CUST00609,Badshya Kuumar,32,Male,2,12545.24,Chandigarh
CUST00610,Champa Thaukar,67,Female,4,49348.58,Andhra Pradesh
CUST00611,Sanjay Bangari,40,Male,3,35183.03,Nagaland
CUST00612,Akkash Raghuvansi,29,Male,2,38321.06,Odisha
CUST00613,Sarbjeet Yunus,38,Male,4,47416.11,Chandigarh
CUST00614,Yognder Bhagwan,47,Male,2,37954.4,Chhattisgarh
CUST00615,Pinki Gaffar,41,Female,1,42055.72,Kerala
CUST00616,Rajbir Harijan,64,Male,0,40778.82,Manipur
CUST00617,Aakanksha Chandara,22,Female,1,28429.03,Uttarakhand
CUST00618,Subhadra Sakur,28,Female,2,12044.57,Assam
CUST00619,Gulfam Bihari,43,Male,1,20134.77,Ladakh
CUST00620,Hamida Khatik,21,Female,1,44167.84,Delhi
CUST00621,Neeraj Bairwa,68,Male,3,31298.11,Delhi
CUST00622,Murari Murthi,27,Male,3,25219.94,Telangana
CUST00623,Ruksana Pandy,56,Female,0,41480.16,Meghalaya
CUST00624,Aakash Ashray,53,Male,4,15439.52,Arunachal Pradesh
CUST00625,Axat Tausif,38,Male,3,25459.84,Lakshadweep
CUST00626,Nikita Kotari,37,Female,2,29809.76,Jharkhand
CUST00627,Nisha Massey,57,Female,0,15806.24,Madhya Pradesh
CUST00628,Basnti Kapoor,57,Female,1,24926.01,Puducherry
CUST00629,Axat Katariya,50,Male,0,23480.71,Chandigarh
CUST00630,Devinder Tarfdar,46,Male,0,12817.71,Odisha
CUST00631,Kailash Garg,21,Male,1,32025.54,Andaman & Nicobar
CUST00632,Renu Mishra,52,Female,2,15140.85,Uttar Pradesh
CUST00633,Dinesh Luka,52,Male,2,48657.28,Sikkim
CUST00634,Nagina Ahlawat,50,Female,3,48682.91,Haryana
CUST00635,Jaswant Agrrwal,61,Male,2,49556.61,Haryana
CUST00636,Maansingh Prasad,54,Male,2,23280.13,Punjab
CUST00637,Harsh Chandar,67,Male,0,21720.09,Nagaland
CUST00638,Sonam Sewani,31,Female,2,39248.71,Meghalaya
CUST00639,Balraj Kuresi,38,Male,1,17363.41,Andaman & Nicobar
CUST00640,Chanderpal Tripathi,58,Male,3,37946.3,Himachal Pradesh
CUST00641,Ankit Amarjeet,48,Male,2,12798.99,Bihar
CUST00642,Meera Kasana,61,Female,4,40893.14,Gujarat
CUST00643,Rimmi Sirohi,25,Female,4,41558.99,Odisha
CUST00644,Jahoor Zaid,49,Male,3,24873.1,Haryana
CUST00645,Pankaj Raees,37,Male,2,40481.5,Chhattisgarh
CUST00646,Aarti Perkash,27,Female,4,16472.25,Ladakh
CUST00647,Mohabbat Sazzad,49,Male,4,33669.37,Assam
CUST00648,Anil Shakti,56,Male,3,42902.98,Andaman & Nicobar
CUST00649,Payal Saroj,51,Female,0,23676.87,Telangana
CUST00650,Jahoor Bhoi,38,Male,2,29007.14,Himachal Pradesh
CUST00651,Preetam Sudan,30,Male,1,25533.56,Andaman & Nicobar
CUST00652,Ranu Hashan,61,Female,1,21285.79,Dadra & Nagar Haveli and Daman & Diu
CUST00653,Names Modi,63,Male,4,48280.33,Arunachal Pradesh
CUST00654,Deepak Vilas,34,Male,2,12962.62,Uttar Pradesh
CUST00655,Jaswant Bhola,49,Male,4,16005.66,Goa
CUST00656,Rajkumar Jacab,32,Male,1,17188.42,Nagaland
CUST00657,Akash Anl,27,Male,3,36538.77,Uttarakhand
CUST00658,Tapas Kumat,61,Female,1,24968.5,Kerala
CUST00659,Kishan Parikh,51,Male,2,42776.34,Assam
CUST00660,Pooran Ladkani,59,Male,2,14258.38,Andaman & Nicobar
CUST00661,Shiv Haldar,32,Male,4,16276.1,Tripura
CUST00662,Mohd Mital,25,Male,3,48552.34,Andhra Pradesh
CUST00663,Jai Rajiq,57,Male,1,15490.79,Jharkhand
CUST00664,Shanti Sing,51,Female,0,23982.75,Chandigarh
CUST00665,Kalawati Shrivastab,46,Female,4,40612.13,Delhi
CUST00666,Supriyal Gulyani,63,Male,2,47127.26,Haryana
CUST00667,Talim Kher,35,Male,0,14906.48,Lakshadweep
CUST00668,Suraj Mansuri,31,Male,3,19134.24,Punjab
CUST00669,Mayank Kumer,22,Male,0,12246.12,Dadra & Nagar Haveli and Daman & Diu
CUST00670,Vansu Avaz,24,Male,3,11783.08,Telangana
CUST00671,Ajay Bainsla,46,Male,3,23135.42,Rajasthan
CUST00672,Kushal Soren,39,Male,0,45710.01,Chhattisgarh
CUST00673,Layba Dahiya,34,Female,1,24822.77,Karnataka
CUST00674,Pankaj Dashora,67,Male,3,35069.82,Chhattisgarh
CUST00675,Anil Haider,49,Male,2,31850.79,Meghalaya
CUST00676,Babita Habib,68,Female,0,42325.29,Uttarakhand
CUST00677,Ravindra Gill,50,Male,3,12063.85,Arunachal Pradesh
CUST00678,Priyaki Ravinderan,61,Female,4,11368.58,Tripura
CUST00679,Deepak Subva,57,Male,0,18197.47,Jharkhand
CUST00680,Sarbjeet Solanky,50,Male,0,33767.64,Odisha
CUST00681,Manju Samad,63,Female,2,30196.82,Sikkim
CUST00682,Rohit Kumer,42,Male,4,35366.13,Madhya Pradesh
CUST00683,Babita Bhahadur,54,Female,4,40514.46,Ladakh
CUST00684,Rajbir Sahay,66,Male,2,35972.21,Madhya Pradesh
CUST00685,Hamida Bim,25,Female,4,10103.9,Mizoram
CUST00686,Riyasat Tilak,23,Male,2,48214.2,Chhattisgarh
CUST00687,Chandni Shankar,48,Female,1,31139.49,Lakshadweep
CUST00688,Tapas Chetri,64,Female,3,32578.26,Lakshadweep
CUST00689,Saddam Jhori,47,Male,0,16376.8,Kerala
CUST00690,Jamil Sabarwal,33,Male,1,48128.89,Andhra Pradesh
CUST00691,Champa Tanwar,38,Female,3,13379.28,Odisha
CUST00692,Uttam Bir,57,Male,3,29618.73,Delhi
CUST00693,Neetu Koshik,48,Female,0,14461.34,Kerala
CUST00694,Arindra Jain,39,Male,4,11969.48,Andaman & Nicobar
CUST00695,Mubarik Firoj,36,Male,1,14348.69,Ladakh
CUST00696,Kranti Nasim,22,Female,4,22603.34,Bihar
CUST00697,Mukul Hadar,40,Male,2,45413.85,Madhya Pradesh
CUST00698,Priti Paal,33,Female,0,38434.71,Tamil Nadu
CUST00699,Riyasat Uniyal,39,Male,3,45138.19,Nagaland
CUST00700,Ranu Sharma,28,Female,4,33457.36,Puducherry
CUST00701,Raj Deewan,35,Male,1,31610.31,Uttar Pradesh
CUST00702,Kali Nawaz,25,Male,4,29658.86,Bihar
CUST00703,Aakanksha Jahid,39,Female,1,38884.97,Telangana
CUST00704,Aman Tanveer,23,Male,3,23328.58,Kerala
CUST00705,Yognder Dayal,61,Male,2,16367.43,West Bengal
CUST00706,Manish Kaushik,23,Male,0,44665.83,Ladakh
CUST00707,Bhagwati Rakuwar,64,Male,0,30521.76,Kerala
CUST00708,Shivani Rehan,55,Female,1,36863.24,Madhya Pradesh
CUST00709,Sumit Sadam,41,Male,4,19730.3,Mizoram
CUST00710,Beeru Bhatia,54,Male,4,22048.31,Odisha
CUST00711,Subhadra Haldal,52,Female,4,36050.34,Puducherry
CUST00712,Pinki Bhati,50,Female,2,41981.59,Bihar
CUST00713,Esrail Ratan,50,Male,1,21447.07,Goa
CUST00714,Sanjay Suwedi,41,Male,4,10016.65,Uttarakhand
CUST00715,Chotelal Chourasiya,32,Male,4,36890.77,Kerala
CUST00716,Arun Shrivastab,33,Male,3,20636.77,Delhi
CUST00717,Esrail Ful,34,Male,3,21555.99,Madhya Pradesh
CUST00718,Naziya Upadhyay,35,Female,3,27064.07,Lakshadweep
CUST00719,Vinit Bharu,62,Male,3,37266.83,Delhi
CUST00720,Birender Jatan,25,Male,1,18217.05,Ladakh
CUST00721,Badshya Ful,40,Male,2,24770.26,Dadra & Nagar Haveli and Daman & Diu
CUST00722,"Vivek Kumar,",43,Male,2,26073.71,Maharashtra
CUST00723,Arvind Gurmeet,28,Male,3,41423.63,Meghalaya
CUST00724,Ruby Pahuja,26,Female,2,28243.25,Lakshadweep
CUST00725,Lalit Morya,55,Male,0,13315.83,Bihar
CUST00726,Chahat Hanif,49,Female,2,48740.28,Jharkhand
CUST00727,Priynka Varma,23,Female,1,27819.41,Sikkim
CUST00728,Rijul Harijan,37,Male,2,21435.61,Bihar
CUST00729,Ram Solanky,22,Male,4,45420.96,Telangana
CUST00730,Neha Aki,63,Female,0,20914.72,Sikkim
CUST00731,Monika Ravidash,60,Female,0,49863.44,Uttarakhand
CUST00732,Himanshu Mukherjee,50,Male,3,36409.82,Chhattisgarh
CUST00733,Riya Iqwal,30,Female,1,18357.66,Mizoram
CUST00734,Champa Santam,60,Female,1,49397.44,Ladakh
CUST00735,Kuldeep Pareek,34,Male,0,23948.38,Dadra & Nagar Haveli and Daman & Diu
CUST00736,Yogesh Baliyan,65,Male,0,21706.71,Lakshadweep
CUST00737,Chandni Kasyap,67,Female,0,10532.33,Chhattisgarh
CUST00738,Rohit Lakhan,60,Male,3,35314.46,Dadra & Nagar Haveli and Daman & Diu
CUST00739,Shakshi Jalan,40,Female,1,30588.28,Rajasthan
CUST00740,Sashi Sandeep,32,Female,2,43632.8,Nagaland
CUST00741,Naziya Siraz,63,Female,2,35380.48,Chhattisgarh
CUST00742,Janki Wahid,50,Female,3,20789.47,Jammu & Kashmir
CUST00743,Azaruddin Lukkha,42,Male,2,22750.09,Gujarat
CUST00744,Ajay Tomer,61,Male,4,14782.81,Punjab
CUST00745,Surender Prabhas,68,Male,3,11684.45,Tamil Nadu
CUST00746,Shelender Nameirak,68,Male,3,25779.83,Puducherry
CUST00747,Raghunandan Monu,67,Male,3,16557.37,Assam
CUST00748,Parvesh Chandu,29,Male,4,43732.4,Chandigarh
CUST00749,Kalawati Agrrwal,63,Female,3,20483.78,Rajasthan
CUST00750,Sanjay Kalara,65,Male,0,40084.38,Tamil Nadu
CUST00751,Rimmi Tak,56,Female,4,29854.72,Haryana
CUST00752,Devinder Nawaz,50,Male,1,11076.15,Ladakh
CUST00753,Bhola Niwas,48,Male,4,14968.14,Delhi
CUST00754,Sohni Sarama,67,Female,4,17125.11,Goa
CUST00755,Nausad Chaubay,49,Male,0,11039.88,Kerala
CUST00756,Nilam Deen,59,Female,2,42605.37,Maharashtra
CUST00757,Manju Dhakad,54,Female,3,45460.9,Goa
CUST00758,Doly Gani,64,Female,4,35992.39,Uttarakhand
CUST00759,Esrail Manjhi,54,Male,1,14682.61,Haryana
CUST00760,Arvind Topno,43,Male,4,34557.51,Jharkhand
CUST00761,Kasid Alpej,41,Male,2,45865.02,West Bengal
CUST00762,Babalu Govind,22,Male,4,24073.98,Himachal Pradesh
CUST00763,Esrail Chauhan,48,Male,4,31140.01,Rajasthan
CUST00764,Shafibul Pandharinath,30,Male,2,23226.6,Uttar Pradesh
CUST00765,Imamudeen Handda,37,Male,3,30851.1,Maharashtra
CUST00766,Kailash Lakhwani,61,Male,0,43551.88,Mizoram
CUST00767,Gurmit Sahani,41,Male,0,32165.41,Karnataka
CUST00768,Iqra Ahalawat,62,Female,2,45623.5,Mizoram
CUST00769,Sheak Rajpurohit,42,Male,2,45636.37,Uttar Pradesh
CUST00770,Vinit Nandi,41,Male,1,39174.77,Uttarakhand
CUST00771,Vikas Kaura,46,Male,2,13592.6,Kerala
CUST00772,Sukhdev Gujair,64,Male,1,13582.87,Jammu & Kashmir
CUST00773,Kabir Vishwas,68,Male,4,28400.69,Lakshadweep
CUST00774,Mansi Mahadw,45,Female,0,17479.93,Meghalaya
CUST00775,Geeta Chahar,33,Female,2,12262.12,Rajasthan
CUST00776,Kaushaliya Visht,66,Female,2,26031.3,Madhya Pradesh
CUST00777,Harman Upadhayaya,29,Male,0,15359.02,Assam
CUST00778,Ruksana Mohmmad,58,Female,1,34270.69,Bihar
CUST00779,Supriyal Jahoor,62,Male,0,35951.67,Dadra & Nagar Haveli and Daman & Diu
CUST00780,Subhash Paal,59,Male,2,10446.8,Tamil Nadu
CUST00781,Manju Santbir,55,Female,3,32751.02,Kerala
CUST00782,Amit Tamu,60,Male,3,41264.02,Tripura
CUST00783,Dipendra Vajpay,36,Male,1,49969.25,Goa
CUST00784,Kiran Kakkar,32,Female,3,34047.84,Haryana
CUST00785,Abhishekh Saddam,59,Male,1,21172.99,Odisha
CUST00786,Rijul Pande,41,Male,1,20717.15,Dadra & Nagar Haveli and Daman & Diu
CUST00787,Pulkit Ajim,38,Male,0,45211.3,Jharkhand
CUST00788,Bhagwati Sarin,47,Male,1,23720.14,Nagaland
CUST00789,Harman Bluni,41,Male,4,26138.17,Andaman & Nicobar
CUST00790,Vikash Charan,44,Male,3,30944.21,Madhya Pradesh
CUST00791,Aarti Mukherji,27,Female,0,28545.86,Kerala
CUST00792,Dipendra Singatvadiya,22,Male,1,18211.75,Telangana
CUST00793,Saddam Kishore,65,Male,3,36576.91,Nagaland
CUST00794,Kavita Negi,23,Female,4,41495.36,Tripura
CUST00795,Manisha Baks,63,Female,0,18669.7,Madhya Pradesh
CUST00796,Rakhi Kumare,57,Female,0,38104.24,Andhra Pradesh
CUST00797,Geeta Janu,36,Female,0,15322.67,Delhi
CUST00798,Tapas Ujjam,47,Female,4,48866.35,Odisha
CUST00799,Rupesh Memraj,26,Male,4,27165.59,Andhra Pradesh
CUST00800,Sarvesh Narendra,26,Male,4,45864.87,Bihar
CUST00801,Vidhi Amarjeet,57,Female,1,29874.47,Uttarakhand
CUST00802,Mercy Raman,65,Female,4,14020.7,Andaman & Nicobar
